store_id,item_id,sales,price,promo,weekday,month,year,day,dayofweek
store_2,item_4,66,85.11,0,3,5,2021.0,13.0,3.0
store_5,item_32,38,74.92,0,4,2,2022.0,25.0,4.0
store_5,item_10,18,94.64,0,0,10,2020.0,26.0,0.0
store_3,item_8,23,18.37,1,5,11,2023.0,18.0,5.0
store_4,item_18,32,22.55,0,3,11,2019.0,7.0,3.0
store_6,item_9,11,51.09,1,2,10,2020.0,14.0,2.0
store_4,item_13,64,39.08,0,3,3,2022.0,10.0,3.0
store_2,item_3,66,19.99,1,2,8,2020.0,26.0,2.0
store_1,item_20,31,15.24,0,0,9,2023.0,11.0,0.0
store_1,item_3,30,82.6,0,5,11,2021.0,20.0,5.0
store_1,item_9,9,21.93,0,4,9,2022.0,9.0,4.0
store_5,item_9,15,10.11,0,6,3,2021.0,21.0,6.0
store_1,item_33,46,33.2,1,3,4,2021.0,29.0,3.0
store_6,item_6,33,55.92,0,2,10,2019.0,30.0,2.0
store_4,item_17,11,69.9,0,2,9,2021.0,15.0,2.0
store_1,item_7,9,65.21,0,6,9,2019.0,8.0,6.0
store_1,item_27,50,67.62,0,0,2,2023.0,20.0,0.0
store_4,item_48,25,30.58,0,0,1,2020.0,27.0,0.0
store_5,item_50,19,69.33,1,6,2,2023.0,5.0,6.0
store_3,item_21,52,82.23,0,2,6,2021.0,23.0,2.0
store_5,item_42,37,46.77,0,3,12,2022.0,22.0,3.0
store_3,item_46,15,21.32,0,6,10,2019.0,13.0,6.0
store_5,item_16,28,20.25,1,3,10,2022.0,20.0,3.0
store_4,item_5,32,24.05,0,1,8,2019.0,13.0,1.0
store_5,item_9,5,10.11,0,4,10,2022.0,7.0,4.0
store_1,item_18,32,57.36,1,5,10,2021.0,16.0,5.0
store_5,item_11,23,53.59,0,1,11,2022.0,15.0,1.0
store_2,item_2,47,37.22,0,6,3,2022.0,20.0,6.0
store_4,item_27,34,82.94,0,6,6,2019.0,9.0,6.0
store_5,item_41,18,39.23,0,3,6,2022.0,9.0,3.0
store_4,item_50,19,94.85,0,1,3,2019.0,19.0,1.0
store_4,item_48,34,30.58,0,6,3,2023.0,19.0,6.0
store_2,item_29,37,18.74,0,0,5,2022.0,23.0,0.0
store_5,item_29,25,20.52,0,3,11,2023.0,30.0,3.0
store_1,item_36,29,77.01,0,3,5,2019.0,23.0,3.0
store_5,item_21,44,24.56,0,3,4,2021.0,15.0,3.0
store_1,item_29,32,78.89,0,1,3,2022.0,8.0,1.0
store_1,item_47,29,78.29,1,5,2,2019.0,9.0,5.0
store_5,item_48,17,15.69,0,5,7,2021.0,31.0,5.0
store_4,item_23,6,27.44,0,4,9,2023.0,8.0,4.0
store_2,item_11,35,68.77,0,0,5,2020.0,11.0,0.0
store_5,item_13,26,21.27,1,6,10,2019.0,13.0,6.0
store_2,item_14,23,45.65,0,5,12,2020.0,5.0,5.0
store_1,item_15,30,56.62,0,3,3,2020.0,19.0,3.0
store_4,item_22,25,89.69,0,3,1,2021.0,14.0,3.0
store_3,item_16,38,12.87,0,0,1,2022.0,17.0,0.0
store_3,item_28,17,62.2,0,5,7,2022.0,2.0,5.0
store_5,item_28,14,86.89,0,3,4,2019.0,25.0,3.0
store_6,item_8,4,72.86,0,6,10,2021.0,10.0,6.0
store_2,item_33,16,82.76,0,3,10,2020.0,15.0,3.0
store_2,item_5,36,38.18,0,0,6,2021.0,28.0,0.0
store_5,item_16,41,25.32,0,1,3,2021.0,23.0,1.0
store_2,item_14,38,36.52,1,5,1,2020.0,18.0,5.0
store_5,item_29,13,20.52,0,5,7,2021.0,3.0,5.0
store_1,item_35,17,45.13,0,6,2,2020.0,23.0,6.0
store_2,item_37,41,69.01,0,5,1,2022.0,29.0,5.0
store_3,item_33,16,95.35,0,4,8,2023.0,18.0,4.0
store_5,item_15,21,26.87,0,6,2,2023.0,26.0,6.0
store_4,item_36,29,58.23,1,5,6,2020.0,13.0,5.0
store_1,item_4,43,89.65,0,1,12,2021.0,14.0,1.0
store_5,item_24,46,56.47,0,0,2,2021.0,22.0,0.0
store_6,item_8,26,72.86,0,1,3,2022.0,8.0,1.0
store_1,item_9,15,21.93,0,3,1,2022.0,27.0,3.0
store_3,item_44,41,22.04,0,0,5,2022.0,23.0,0.0
store_1,item_45,36,27.56,0,1,12,2019.0,17.0,1.0
store_4,item_45,46,99.54,0,0,3,2019.0,25.0,0.0
store_4,item_27,23,82.94,0,6,12,2021.0,5.0,6.0
store_1,item_49,20,30.29,0,3,3,2022.0,3.0,3.0
store_2,item_19,26,96.68,0,1,5,2020.0,12.0,1.0
store_5,item_17,19,56.41,0,0,3,2022.0,28.0,0.0
store_5,item_50,12,86.66,0,5,11,2021.0,6.0,5.0
store_2,item_17,26,96.7,0,3,2,2023.0,16.0,3.0
store_2,item_48,19,66.63,0,6,9,2023.0,10.0,6.0
store_2,item_15,21,70.93,0,1,11,2021.0,2.0,1.0
store_5,item_30,19,85.58,0,0,1,2023.0,9.0,0.0
store_2,item_26,63,26.05,1,6,6,2020.0,14.0,6.0
store_5,item_12,18,49.2,0,1,9,2020.0,29.0,1.0
store_1,item_41,17,86.24,0,1,8,2023.0,8.0,1.0
store_3,item_43,40,44.1,0,4,6,2023.0,23.0,4.0
store_4,item_10,27,93.04,0,4,1,2021.0,8.0,4.0
store_2,item_28,13,70.87,0,2,8,2020.0,12.0,2.0
store_2,item_19,21,96.68,0,3,5,2021.0,27.0,3.0
store_2,item_32,51,65.24,0,2,1,2023.0,18.0,2.0
store_3,item_28,18,62.2,0,3,7,2022.0,21.0,3.0
store_2,item_49,20,79.51,0,3,3,2021.0,25.0,3.0
store_4,item_24,41,13.26,0,1,9,2022.0,27.0,1.0
store_1,item_14,16,70.38,0,5,9,2023.0,23.0,5.0
store_4,item_34,12,48.36,0,2,9,2020.0,16.0,2.0
store_3,item_35,34,32.05,1,5,5,2019.0,4.0,5.0
store_3,item_43,31,44.1,0,0,12,2020.0,14.0,0.0
store_4,item_50,26,94.85,0,4,2,2022.0,25.0,4.0
store_3,item_47,20,24.04,0,2,9,2022.0,21.0,2.0
store_5,item_45,68,35.44,1,0,3,2023.0,20.0,0.0
store_4,item_2,31,89.27,0,5,1,2020.0,25.0,5.0
store_2,item_27,47,39.79,0,4,6,2020.0,26.0,4.0
store_2,item_13,40,86.9,0,1,9,2023.0,19.0,1.0
store_3,item_5,50,55.74,0,2,2,2022.0,9.0,2.0
store_1,item_7,13,65.21,0,2,6,2020.0,3.0,2.0
store_1,item_9,9,21.93,0,3,7,2021.0,29.0,3.0
store_5,item_37,31,13.14,0,4,5,2022.0,27.0,4.0
store_2,item_32,25,65.24,0,0,11,2019.0,18.0,0.0
store_3,item_17,11,96.48,0,3,11,2019.0,14.0,3.0
store_5,item_21,40,19.64,1,0,10,2022.0,10.0,0.0
store_3,item_14,31,69.28,0,4,4,2023.0,7.0,4.0
store_2,item_49,14,79.51,0,3,1,2019.0,10.0,3.0
store_3,item_28,13,62.2,0,1,12,2022.0,6.0,1.0
store_5,item_48,15,15.69,0,4,9,2019.0,27.0,4.0
store_6,item_1,31,41.29,0,5,1,2021.0,23.0,5.0
store_5,item_21,32,24.56,0,5,6,2022.0,25.0,5.0
store_3,item_33,13,95.35,0,5,8,2021.0,21.0,5.0
store_4,item_18,58,22.55,0,3,5,2023.0,18.0,3.0
store_4,item_22,17,89.69,0,4,10,2019.0,18.0,4.0
store_6,item_2,23,22.11,0,2,9,2020.0,23.0,2.0
store_2,item_35,43,83.47,0,3,3,2022.0,24.0,3.0
store_2,item_47,40,75.56,0,0,2,2019.0,18.0,0.0
store_2,item_46,34,22.46,0,2,11,2023.0,8.0,2.0
store_4,item_12,16,80.72,0,0,11,2019.0,11.0,0.0
store_4,item_26,36,89.67,0,5,2,2020.0,29.0,5.0
store_1,item_20,63,15.24,0,2,6,2023.0,14.0,2.0
store_4,item_6,55,41.41,0,6,3,2023.0,19.0,6.0
store_5,item_45,35,44.31,0,4,2,2022.0,18.0,4.0
store_3,item_15,19,17.28,0,6,1,2023.0,8.0,6.0
store_1,item_41,14,86.24,0,6,12,2022.0,11.0,6.0
store_4,item_15,19,96.51,0,3,11,2023.0,16.0,3.0
store_1,item_35,26,45.13,0,2,1,2020.0,8.0,2.0
store_2,item_30,23,67.9,0,0,6,2020.0,1.0,0.0
store_2,item_5,54,38.18,0,3,4,2019.0,11.0,3.0
store_3,item_24,33,26.34,0,5,7,2020.0,11.0,5.0
store_1,item_40,21,84.54,0,5,6,2023.0,3.0,5.0
store_4,item_42,27,72.69,0,6,12,2022.0,18.0,6.0
store_1,item_10,23,20.59,0,4,12,2023.0,22.0,4.0
store_3,item_8,29,22.97,0,1,2,2021.0,23.0,1.0
store_3,item_17,14,96.48,0,0,12,2020.0,14.0,0.0
store_3,item_31,28,51.73,0,6,11,2020.0,15.0,6.0
store_4,item_31,44,44.31,0,3,1,2019.0,24.0,3.0
store_4,item_49,8,20.81,0,0,10,2023.0,16.0,0.0
store_5,item_31,25,27.5,0,5,9,2020.0,19.0,5.0
store_4,item_22,25,89.69,0,0,2,2023.0,6.0,0.0
store_4,item_26,31,89.67,0,2,9,2019.0,4.0,2.0
store_4,item_32,43,43.89,0,1,6,2019.0,11.0,1.0
store_1,item_44,23,35.62,0,2,10,2020.0,14.0,2.0
store_4,item_35,38,54.33,1,6,5,2023.0,21.0,6.0
store_1,item_10,15,20.59,0,5,11,2020.0,7.0,5.0
store_5,item_16,27,25.32,0,6,1,2022.0,23.0,6.0
store_4,item_42,24,72.69,0,6,8,2021.0,8.0,6.0
store_1,item_9,16,21.93,0,1,4,2023.0,18.0,1.0
store_3,item_49,21,38.5,0,0,2,2022.0,28.0,0.0
store_1,item_35,22,45.13,0,2,11,2019.0,13.0,2.0
store_5,item_1,58,81.45,0,1,5,2022.0,10.0,1.0
store_4,item_13,49,39.08,0,1,12,2020.0,29.0,1.0
store_4,item_19,3,57.82,0,5,10,2019.0,5.0,5.0
store_4,item_38,24,24.2,0,0,10,2023.0,16.0,0.0
store_3,item_50,21,67.0,1,5,1,2021.0,30.0,5.0
store_4,item_12,23,80.72,0,1,7,2020.0,14.0,1.0
store_3,item_34,17,52.52,0,1,1,2020.0,7.0,1.0
store_3,item_15,23,17.28,0,0,7,2019.0,8.0,0.0
store_2,item_29,30,18.74,0,0,3,2019.0,4.0,0.0
store_1,item_25,26,89.21,0,5,5,2019.0,25.0,5.0
store_2,item_32,32,65.24,0,5,11,2023.0,18.0,5.0
store_6,item_13,37,98.07,0,4,1,2023.0,20.0,4.0
store_6,item_18,28,55.07,0,4,11,2023.0,10.0,4.0
store_1,item_12,7,60.88,0,5,10,2019.0,12.0,5.0
store_5,item_11,17,53.59,0,5,8,2021.0,7.0,5.0
store_5,item_9,8,10.11,0,4,8,2020.0,14.0,4.0
store_1,item_42,36,77.19,0,6,5,2020.0,10.0,6.0
store_2,item_21,49,42.28,0,0,1,2019.0,21.0,0.0
store_1,item_17,13,62.32,0,0,9,2023.0,11.0,0.0
store_6,item_4,36,60.36,0,1,11,2019.0,5.0,1.0
store_1,item_17,12,62.32,0,5,12,2023.0,16.0,5.0
store_2,item_31,37,97.7,0,5,1,2020.0,18.0,5.0
store_2,item_26,56,32.57,0,1,4,2021.0,6.0,1.0
store_3,item_16,24,12.87,0,3,8,2020.0,13.0,3.0
store_2,item_38,40,21.69,0,3,1,2020.0,2.0,3.0
store_2,item_39,52,89.92,0,5,3,2021.0,20.0,5.0
store_6,item_5,26,20.43,0,5,4,2020.0,11.0,5.0
store_5,item_7,17,30.81,0,4,11,2021.0,19.0,4.0
store_2,item_22,21,84.14,0,0,6,2020.0,22.0,0.0
store_3,item_40,24,39.75,0,1,10,2020.0,27.0,1.0
store_1,item_28,6,99.99,0,4,10,2020.0,30.0,4.0
store_4,item_3,39,87.39,0,0,8,2020.0,3.0,0.0
store_5,item_7,14,30.81,0,3,4,2023.0,20.0,3.0
store_2,item_41,29,17.17,1,5,5,2020.0,2.0,5.0
store_3,item_50,19,83.76,0,5,3,2023.0,25.0,5.0
store_6,item_17,12,39.13,0,0,8,2021.0,16.0,0.0
store_5,item_17,23,56.41,0,1,4,2019.0,23.0,1.0
store_3,item_25,38,20.84,0,6,5,2019.0,5.0,6.0
store_2,item_17,15,96.7,0,5,11,2022.0,19.0,5.0
store_3,item_14,31,69.28,0,2,7,2019.0,3.0,2.0
store_2,item_44,35,98.87,0,2,12,2021.0,8.0,2.0
store_4,item_37,19,90.26,0,5,10,2019.0,19.0,5.0
store_1,item_46,28,98.59,0,4,5,2020.0,22.0,4.0
store_4,item_21,55,56.97,0,3,6,2023.0,8.0,3.0
store_1,item_32,29,63.42,0,1,10,2019.0,15.0,1.0
store_4,item_33,36,60.05,0,2,4,2023.0,26.0,2.0
store_6,item_23,11,18.83,0,3,11,2022.0,24.0,3.0
store_1,item_28,20,99.99,0,3,5,2020.0,28.0,3.0
store_6,item_16,29,78.57,0,0,5,2020.0,25.0,0.0
store_1,item_40,31,84.54,0,3,12,2023.0,14.0,3.0
store_5,item_11,16,53.59,0,3,8,2019.0,1.0,3.0
store_4,item_15,23,96.51,0,3,9,2023.0,21.0,3.0
store_4,item_25,38,95.8,0,2,8,2023.0,23.0,2.0
store_6,item_23,8,18.83,0,6,8,2021.0,29.0,6.0
store_1,item_10,17,20.59,0,5,10,2021.0,9.0,5.0
store_5,item_37,25,13.14,0,5,5,2019.0,11.0,5.0
store_1,item_46,29,78.87,1,4,9,2023.0,22.0,4.0
store_2,item_25,36,74.53,0,3,11,2020.0,5.0,3.0
store_2,item_48,23,66.63,0,2,9,2021.0,29.0,2.0
store_4,item_6,58,41.41,0,3,6,2022.0,23.0,3.0
store_1,item_8,19,18.75,0,3,12,2023.0,14.0,3.0
store_6,item_6,34,55.92,0,3,8,2019.0,1.0,3.0
store_1,item_1,64,21.3,0,1,5,2022.0,3.0,1.0
store_6,item_7,8,33.1,0,5,8,2019.0,17.0,5.0
store_4,item_27,33,82.94,0,5,1,2020.0,18.0,5.0
store_3,item_39,42,66.92,0,6,4,2019.0,28.0,6.0
store_6,item_8,11,72.86,0,5,1,2019.0,12.0,5.0
store_4,item_16,28,39.1,0,5,7,2023.0,29.0,5.0
store_1,item_13,43,68.19,0,6,4,2021.0,11.0,6.0
store_5,item_22,18,44.75,0,2,11,2023.0,8.0,2.0
store_1,item_28,11,99.99,0,4,6,2020.0,12.0,4.0
store_1,item_22,29,38.07,1,3,1,2022.0,20.0,3.0
store_6,item_5,32,20.43,0,3,6,2022.0,9.0,3.0
store_6,item_17,20,31.3,1,4,11,2021.0,12.0,4.0
store_3,item_28,29,62.2,0,2,4,2020.0,1.0,2.0
store_6,item_5,35,20.43,0,2,5,2020.0,20.0,2.0
store_2,item_36,33,33.07,0,5,5,2023.0,20.0,5.0
store_6,item_25,60,52.03,1,1,4,2019.0,9.0,1.0
store_4,item_40,32,55.19,0,5,4,2023.0,15.0,5.0
store_5,item_12,28,39.36,1,1,1,2021.0,19.0,1.0
store_2,item_29,26,18.74,0,2,8,2023.0,23.0,2.0
store_2,item_49,10,79.51,0,5,9,2022.0,17.0,5.0
store_3,item_46,22,21.32,0,6,10,2023.0,29.0,6.0
store_3,item_24,45,26.34,0,4,5,2019.0,10.0,4.0
store_3,item_24,36,26.34,0,3,10,2022.0,13.0,3.0
store_2,item_37,36,69.01,0,5,12,2022.0,31.0,5.0
store_1,item_37,27,24.39,0,1,10,2020.0,27.0,1.0
store_2,item_23,14,70.23,0,4,3,2019.0,8.0,4.0
store_4,item_17,18,69.9,0,0,6,2022.0,27.0,0.0
store_3,item_43,26,44.1,0,6,10,2020.0,18.0,6.0
store_1,item_32,50,63.42,0,2,5,2023.0,3.0,2.0
store_4,item_18,33,22.55,0,6,6,2019.0,30.0,6.0
store_2,item_1,64,76.72,0,3,5,2020.0,28.0,3.0
store_2,item_43,57,90.0,0,0,3,2021.0,22.0,0.0
store_5,item_7,6,30.81,0,4,10,2020.0,9.0,4.0
store_5,item_33,22,97.07,0,5,4,2020.0,11.0,5.0
store_4,item_44,21,20.05,0,4,9,2019.0,27.0,4.0
store_2,item_23,1,70.23,0,6,1,2020.0,19.0,6.0
store_3,item_6,56,75.27,0,0,4,2021.0,19.0,0.0
store_1,item_25,52,89.21,0,2,3,2021.0,17.0,2.0
store_3,item_22,16,53.15,0,0,12,2019.0,30.0,0.0
store_5,item_7,19,30.81,0,2,5,2020.0,13.0,2.0
store_3,item_22,24,53.15,0,2,1,2022.0,12.0,2.0
store_4,item_33,13,60.05,0,3,8,2019.0,29.0,3.0
store_3,item_23,11,12.91,0,1,8,2021.0,24.0,1.0
store_1,item_36,13,77.01,0,6,9,2022.0,18.0,6.0
store_5,item_14,20,44.47,0,3,1,2023.0,12.0,3.0
store_1,item_6,41,66.5,0,1,10,2023.0,24.0,1.0
store_4,item_39,45,26.5,0,6,4,2019.0,7.0,6.0
store_6,item_20,34,86.17,0,3,11,2022.0,24.0,3.0
store_2,item_30,12,67.9,0,1,11,2021.0,16.0,1.0
store_4,item_47,40,94.0,0,1,2,2019.0,19.0,1.0
store_2,item_6,59,14.52,1,6,12,2021.0,19.0,6.0
store_6,item_19,15,29.86,1,2,9,2021.0,22.0,2.0
store_2,item_11,10,68.77,0,6,10,2019.0,13.0,6.0
store_2,item_17,23,96.7,0,0,12,2023.0,4.0,0.0
store_4,item_1,32,54.67,0,4,7,2020.0,17.0,4.0
store_3,item_20,54,74.2,0,1,12,2019.0,31.0,1.0
store_1,item_8,23,18.75,0,2,12,2023.0,13.0,2.0
store_2,item_26,46,32.57,0,0,3,2019.0,11.0,0.0
store_1,item_1,44,21.3,0,0,1,2021.0,18.0,0.0
store_5,item_44,21,87.88,0,6,12,2021.0,5.0,6.0
store_2,item_8,19,26.67,0,3,12,2022.0,22.0,3.0
store_2,item_5,49,38.18,0,3,1,2022.0,13.0,3.0
store_3,item_46,52,21.32,0,1,6,2023.0,27.0,1.0
store_4,item_12,22,80.72,0,6,4,2022.0,10.0,6.0
store_3,item_8,19,22.97,0,4,11,2022.0,18.0,4.0
store_4,item_31,47,44.31,0,2,7,2019.0,3.0,2.0
store_3,item_50,25,83.76,0,3,2,2019.0,28.0,3.0
store_4,item_35,22,67.91,0,0,12,2021.0,27.0,0.0
store_2,item_18,42,25.57,0,5,6,2021.0,19.0,5.0
store_3,item_34,18,52.52,0,4,3,2023.0,17.0,4.0
store_1,item_44,39,35.62,0,2,4,2019.0,10.0,2.0
store_5,item_22,14,44.75,0,3,6,2021.0,17.0,3.0
store_4,item_19,15,57.82,0,2,10,2019.0,30.0,2.0
store_4,item_21,23,56.97,0,5,11,2021.0,6.0,5.0
store_2,item_6,46,18.15,0,6,6,2021.0,20.0,6.0
store_4,item_40,32,55.19,0,1,12,2022.0,27.0,1.0
store_1,item_34,8,39.6,0,6,11,2020.0,22.0,6.0
store_3,item_39,39,66.92,0,2,8,2020.0,19.0,2.0
store_2,item_17,18,96.7,0,6,3,2019.0,3.0,6.0
store_3,item_40,36,39.75,0,4,5,2023.0,19.0,4.0
store_1,item_27,30,67.62,0,6,12,2021.0,5.0,6.0
store_5,item_6,50,97.19,0,3,3,2021.0,11.0,3.0
store_5,item_26,29,30.69,0,2,7,2019.0,10.0,2.0
store_3,item_33,27,95.35,0,0,4,2022.0,4.0,0.0
store_2,item_17,14,96.7,0,6,8,2021.0,8.0,6.0
store_2,item_5,26,38.18,0,5,9,2023.0,2.0,5.0
store_5,item_1,44,81.45,0,1,7,2020.0,7.0,1.0
store_4,item_45,41,99.54,0,2,12,2020.0,2.0,2.0
store_2,item_8,25,26.67,0,3,4,2019.0,25.0,3.0
store_2,item_17,26,96.7,0,2,8,2022.0,3.0,2.0
store_1,item_9,13,21.93,0,2,11,2022.0,9.0,2.0
store_2,item_48,19,66.63,0,6,9,2021.0,19.0,6.0
store_1,item_38,20,58.62,0,4,11,2022.0,4.0,4.0
store_6,item_10,15,28.39,0,6,4,2019.0,14.0,6.0
store_3,item_30,23,10.86,0,0,9,2022.0,5.0,0.0
store_1,item_49,8,30.29,0,2,8,2021.0,18.0,2.0
store_2,item_9,16,38.9,0,2,10,2023.0,4.0,2.0
store_5,item_14,17,44.47,0,0,10,2022.0,3.0,0.0
store_2,item_7,18,11.8,0,4,3,2022.0,11.0,4.0
store_2,item_36,23,33.07,0,1,8,2022.0,23.0,1.0
store_1,item_30,5,40.97,0,5,10,2021.0,30.0,5.0
store_1,item_21,27,27.45,0,6,8,2021.0,8.0,6.0
store_6,item_2,28,22.11,0,2,10,2023.0,25.0,2.0
store_3,item_48,28,75.73,0,2,7,2020.0,22.0,2.0
store_5,item_40,23,30.93,0,4,4,2019.0,12.0,4.0
store_5,item_12,11,49.2,0,0,11,2019.0,25.0,0.0
store_1,item_32,21,63.42,0,6,7,2019.0,7.0,6.0
store_1,item_15,25,56.62,0,4,2,2022.0,11.0,4.0
store_1,item_12,16,60.88,0,6,6,2023.0,25.0,6.0
store_5,item_3,43,93.39,0,0,1,2022.0,31.0,0.0
store_4,item_41,18,55.23,0,4,2,2023.0,10.0,4.0
store_5,item_30,14,85.58,0,2,12,2021.0,8.0,2.0
store_6,item_23,14,15.06,1,6,3,2023.0,5.0,6.0
store_1,item_30,18,40.97,0,0,4,2020.0,27.0,0.0
store_6,item_15,25,63.71,1,1,9,2019.0,10.0,1.0
store_5,item_13,29,21.27,1,5,8,2019.0,3.0,5.0
store_1,item_50,20,73.86,1,4,3,2019.0,8.0,4.0
store_5,item_2,21,58.1,0,5,1,2020.0,4.0,5.0
store_3,item_6,66,75.27,0,0,4,2023.0,3.0,0.0
store_5,item_24,32,56.47,0,6,5,2020.0,31.0,6.0
store_3,item_7,14,83.96,0,1,10,2023.0,10.0,1.0
store_4,item_26,47,89.67,0,4,3,2022.0,25.0,4.0
store_1,item_40,26,84.54,0,0,5,2019.0,20.0,0.0
store_5,item_46,35,34.55,0,4,3,2022.0,25.0,4.0
store_3,item_12,25,61.91,0,6,1,2023.0,22.0,6.0
store_4,item_48,46,24.46,1,0,4,2019.0,15.0,0.0
store_1,item_45,48,22.05,1,5,6,2021.0,19.0,5.0
store_5,item_19,16,47.55,0,2,12,2020.0,16.0,2.0
store_6,item_18,29,55.07,0,2,10,2020.0,7.0,2.0
store_3,item_2,47,41.07,0,3,6,2021.0,24.0,3.0
store_5,item_39,34,60.57,0,4,11,2022.0,25.0,4.0
store_4,item_30,19,63.75,0,4,3,2022.0,11.0,4.0
store_5,item_10,26,94.64,0,2,12,2021.0,22.0,2.0
store_1,item_38,27,58.62,0,5,5,2019.0,18.0,5.0
store_3,item_39,53,66.92,0,5,5,2021.0,1.0,5.0
store_5,item_26,39,30.69,0,6,4,2023.0,23.0,6.0
store_3,item_6,43,75.27,0,6,1,2022.0,16.0,6.0
store_2,item_47,28,75.56,0,4,1,2021.0,1.0,4.0
store_3,item_8,17,22.97,0,3,9,2023.0,7.0,3.0
store_1,item_36,21,77.01,0,5,7,2019.0,20.0,5.0
store_1,item_28,6,99.99,0,1,10,2019.0,15.0,1.0
store_4,item_24,37,13.26,0,6,12,2023.0,31.0,6.0
store_4,item_23,28,21.95,1,1,5,2019.0,7.0,1.0
store_2,item_18,27,25.57,0,5,7,2019.0,27.0,5.0
store_2,item_33,36,66.21,1,2,10,2021.0,20.0,2.0
store_6,item_1,33,41.29,0,6,12,2023.0,17.0,6.0
store_5,item_31,44,27.5,0,0,6,2023.0,19.0,0.0
store_6,item_12,17,11.93,0,0,11,2021.0,8.0,0.0
store_3,item_8,32,22.97,0,2,3,2021.0,31.0,2.0
store_2,item_37,64,55.21,1,5,5,2021.0,8.0,5.0
store_5,item_35,12,45.42,0,5,7,2021.0,24.0,5.0
store_2,item_42,47,11.47,0,3,1,2022.0,13.0,3.0
store_2,item_24,51,28.5,1,0,11,2023.0,6.0,0.0
store_5,item_41,21,39.23,0,1,4,2020.0,7.0,1.0
store_1,item_44,16,35.62,0,0,9,2019.0,30.0,0.0
store_3,item_47,43,24.04,0,0,5,2023.0,15.0,0.0
store_3,item_49,8,38.5,0,2,7,2019.0,31.0,2.0
store_1,item_31,31,89.42,0,5,7,2020.0,18.0,5.0
store_2,item_32,22,65.24,0,5,11,2019.0,30.0,5.0
store_3,item_37,56,71.67,0,1,4,2019.0,9.0,1.0
store_5,item_23,13,56.16,0,5,3,2019.0,9.0,5.0
store_1,item_14,37,70.38,0,2,3,2023.0,15.0,2.0
store_3,item_1,33,59.81,0,6,10,2021.0,3.0,6.0
store_4,item_41,21,55.23,0,2,7,2020.0,29.0,2.0
store_1,item_16,31,34.46,1,6,10,2023.0,22.0,6.0
store_4,item_44,20,20.05,0,4,7,2019.0,5.0,4.0
store_4,item_47,23,94.0,0,6,7,2020.0,5.0,6.0
store_1,item_11,9,65.25,0,5,9,2021.0,25.0,5.0
store_2,item_8,19,26.67,0,2,11,2021.0,10.0,2.0
store_1,item_35,31,45.13,0,3,5,2019.0,9.0,3.0
store_1,item_14,16,70.38,0,6,6,2021.0,20.0,6.0
store_6,item_19,14,37.33,0,4,2,2023.0,24.0,4.0
store_6,item_18,35,55.07,0,3,7,2021.0,8.0,3.0
store_6,item_19,10,37.33,0,6,10,2021.0,17.0,6.0
store_4,item_45,60,99.54,0,1,4,2021.0,13.0,1.0
store_3,item_23,14,12.91,0,0,7,2021.0,12.0,0.0
store_2,item_31,41,97.7,0,2,8,2020.0,12.0,2.0
store_5,item_7,7,30.81,0,5,12,2023.0,9.0,5.0
store_6,item_24,41,11.4,0,3,7,2023.0,6.0,3.0
store_3,item_30,21,10.86,0,1,4,2019.0,2.0,1.0
store_2,item_11,48,68.77,0,1,3,2022.0,8.0,1.0
store_2,item_23,16,56.18,1,6,12,2019.0,15.0,6.0
store_6,item_17,12,39.13,0,0,10,2019.0,7.0,0.0
store_3,item_4,56,80.93,0,1,1,2020.0,28.0,1.0
store_3,item_45,51,71.19,0,0,2,2023.0,13.0,0.0
store_4,item_43,44,67.49,0,2,11,2023.0,8.0,2.0
store_1,item_47,27,97.86,0,0,5,2019.0,20.0,0.0
store_3,item_7,9,83.96,0,6,9,2021.0,12.0,6.0
store_1,item_16,14,43.08,0,6,11,2019.0,10.0,6.0
store_3,item_15,29,17.28,0,2,1,2023.0,18.0,2.0
store_4,item_29,29,89.25,0,3,2,2020.0,20.0,3.0
store_1,item_36,10,77.01,0,5,7,2023.0,22.0,5.0
store_3,item_20,36,74.2,0,6,8,2019.0,4.0,6.0
store_3,item_48,29,75.73,0,1,12,2019.0,10.0,1.0
store_3,item_39,57,66.92,0,6,4,2022.0,10.0,6.0
store_3,item_49,12,38.5,0,4,7,2023.0,7.0,4.0
store_3,item_38,43,70.86,0,0,1,2023.0,9.0,0.0
store_1,item_41,15,86.24,0,5,4,2019.0,13.0,5.0
store_2,item_17,22,96.7,0,3,5,2019.0,30.0,3.0
store_2,item_30,8,67.9,0,0,10,2019.0,14.0,0.0
store_1,item_48,18,63.52,0,0,11,2020.0,16.0,0.0
store_4,item_30,19,63.75,0,4,1,2023.0,6.0,4.0
store_6,item_16,20,78.57,0,0,12,2023.0,11.0,0.0
store_6,item_22,11,98.53,0,1,6,2019.0,25.0,1.0
store_3,item_39,41,66.92,0,4,5,2019.0,31.0,4.0
store_5,item_41,15,39.23,0,2,8,2022.0,10.0,2.0
store_6,item_20,29,86.17,0,6,7,2020.0,19.0,6.0
store_5,item_50,15,86.66,0,2,7,2022.0,27.0,2.0
store_2,item_15,32,70.93,0,1,1,2019.0,22.0,1.0
store_5,item_18,33,54.37,0,2,9,2023.0,27.0,2.0
store_6,item_13,34,98.07,0,2,11,2023.0,1.0,2.0
store_2,item_36,24,33.07,0,2,11,2021.0,24.0,2.0
store_3,item_24,47,26.34,0,3,12,2021.0,30.0,3.0
